_id,title,Word Match
640b101eaaf7828a630c6bb7,Is This Laptop Good For Hacking?,Yes
640b1021aaf7828a630c6bb8,toshiba satellite c855d-s5305 i need drivers.,No
640b1024aaf7828a630c6bb9,Toshiba Satellite l655-s5146,No
640b1026aaf7828a630c6bba,Windows 7 Download error.,No
640b1028aaf7828a630c6bbb,Toshiba Satellite L645D factory reset?,No
640b102caaf7828a630c6bbc,"Youtube Buffering Issues: Fast Connection, New Computer",No
640b1032aaf7828a630c6bbd,I need opinion about laptop .BUYING IT TODAY BUGET: 1000 $,No
640b1034aaf7828a630c6bbe,Toshiba satellite lcd video cable,No
640b1037aaf7828a630c6bbf,Buying a PC for the first time?,No
640b103daaf7828a630c6bc0,Toshiba NB250-107 PLL2PE,No
640b1045aaf7828a630c6bc1,what is the best brand of a PC,No
640b1048aaf7828a630c6bc2,Driver Problem. ilok,No
640b104daaf7828a630c6bc3,Sound problem.,No
640b104faaf7828a630c6bc4,Toshiba satellite battery thinks its a Compaq presario C500.. fml,No
640b1056aaf7828a630c6bc5,Is this too good to be true?,No
640b1058aaf7828a630c6bc6,Toshiba NB25-107 GRRRR,No
640b105aaaf7828a630c6bc7,Why us intel better than amd?,No
640b105eaaf7828a630c6bc8,LAPTOP Toshiba A665 [Sell],No
640b1062aaf7828a630c6bc9,Check Out The New Setup/Graphics Setup. -ZenicDesigns,No
640b1067aaf7828a630c6bca,Selling old Toshiba Satellite laptop.,No
640b106eaaf7828a630c6bcb,NEW LAPTOP - What bloatware to remove/startup/specs (need help with what to install),No
640b1072aaf7828a630c6bcc,Anyone help with a simple Ram upgrade? Toshiba Satellite C660-2EF,No
640b1078aaf7828a630c6bcd,Is It Normal for This Much Ram To Be Used?,No
640b1082aaf7828a630c6bce,Why Can I Not restore my PC?,No
640b1085aaf7828a630c6bcf,HDD Powers off,No
640b1094aaf7828a630c6bd0,toshiba thrive bricked :S,No
640b1098aaf7828a630c6bd1,I have no idea what could be the problem..,No
640b10a0aaf7828a630c6bd2,Hiren's BootCD 12.0 [ Must have ] [ All in one CD ],No
640b10acaaf7828a630c6bd3,"about to buy a new computer, rate this",No
640b10d1aaf7828a630c6bd4,"I stole a laptop from school, now what?",No
640b1101aaf7828a630c6bd5,[TUT] How to hack into Security Cameras! + Control them too!,No
640b1103aaf7828a630c6bd6,HJT Log Win/7,No
640b1108aaf7828a630c6bd7,WPA2 Cracking help,No
640b1115aaf7828a630c6bd8,Suggest me a laptop? 0-1200$,No
640b111faaf7828a630c6bd9,Is this a GOOD build for £350?,No
640b1121aaf7828a630c6bda,Laptop won't boot!!!!!!! Bios problem!,No
640b1124aaf7828a630c6bdb,Prebuilt Gaming PC for £350-400. ($500-600),No
640b1127aaf7828a630c6bdc,Please help! Question about 2nd Display,No
640b112caaf7828a630c6bdd,Problem with new laptop,No
640b1130aaf7828a630c6bde,"Gonna make a setup, will this be ok? Please help me out",No
640b1135aaf7828a630c6bdf,Toshiba Satellite's hard drive not receiving power {Help},No
640b1139aaf7828a630c6be0,[XSS finds] Toshiba & McDonalds,No
640b1141aaf7828a630c6be1,The Gaming Laptop I Just Bought,No
640b1145aaf7828a630c6be2,External Hard Drive,No
640b114daaf7828a630c6be3,Desktop vs Laptop,No
640b114faaf7828a630c6be4,Toshiba Satellite L300,No
640b1155aaf7828a630c6be5,Toshiba laptop freezing,No
640b115aaaf7828a630c6be6,Need help upgrading laptop processer,No
640b1160aaf7828a630c6be7,Are all these svchost normal?,No
640b1165aaf7828a630c6be8,Tablet Advice,No
640b116aaaf7828a630c6be9,"I have a Intel® Core™ i5-460M Processor, how do I know if it's integrated or not?",No
640b116daaf7828a630c6bea,Quantum Security the future?,No
640b1170aaf7828a630c6beb,"Looking for a cheap 15"" laptop",No
640b1174aaf7828a630c6bec,would i get the best out of VMware using a Mac book pro or Toshiba,No
640b117aaaf7828a630c6bed,"SOLD SOLD SOLD--LAPTOP - Toshiba, Windows 8 4gb ram 500gb HDD [Brand New]",No
640b1180aaf7828a630c6bee,what does this mean and what should i do?,No
640b1185aaf7828a630c6bef,What do you guys think of these specs,No
640b11965739669dd21d0f2e,BEST BATCH TUTORIAL ( PLEASE READ),No
640b119b5739669dd21d0f2f,Python Help,No
640b11a05739669dd21d0f30,[Question] Shortcut to change keyboard language Windows 10 -- Solved,No
640b11a25739669dd21d0f31,Any tips,No
640b11a3aaf7828a630c6bf0,Is this a good laptop?,No
640b11a7aaf7828a630c6bf1,Got a new laptop worth it?,No
640b11b0aaf7828a630c6bf2,Cheapest - Electronics | Gaming Electronics | Free Shipping | USA + Canada |,No
640b11b4aaf7828a630c6bf3,Can I put Hackintosh on this PC?,No
640b11baaaf7828a630c6bf4,"In need of a good and cheap TV, Help ?",No
640b11bc5739669dd21d0f32,How to remove a system locker?,No
640b11c1aaf7828a630c6bf5,"TV 50"" Toshiba deal [HELP]",No
640b11c7aaf7828a630c6bf6,Need Help with Toshiba Laptop [HELP],No
640b11caaaf7828a630c6bf7,Overclocking Toshiba Satellite A135-S4427,No
640b11cdaaf7828a630c6bf8,2 Questions,No
640b11d1aaf7828a630c6bf9,Should I buy this Laptop?,No
640b11d4aaf7828a630c6bfa,Check up -Adapt,No
640b11d8aaf7828a630c6bfb,[HJT Log] Infected with RAT?,No
640b11dc5739669dd21d0f33,Depression & Ineffectiveness: A Step In The Right Direction,No
640b11deaaf7828a630c6bfc,Need help picking a laptop,No
640b11e0aaf7828a630c6bfd,[MFE] List of default BIOS passwords! [MFE],No
640b11ea5739669dd21d0f34,Dictionary/Pair in C++,No
640b11ecaaf7828a630c6bfe,"Which Computer is Better? [""Expert"" Needed]",No
640b11f0aaf7828a630c6bff,Toshiba satellite C670D not booting.,No
640b11f05739669dd21d0f35,F.lux creators call Apple out for releasing Night Shift after banning their app,No
640b11f3aaf7828a630c6c00,In search for a toshiba laptop screen!,No
640b11f75739669dd21d0f36,"Signs rendering on top of ESP, nametags, etc. Any help...?",No
640b12025739669dd21d0f37,Has anyone gotten global since the rank shift?,No
640b120d5739669dd21d0f38,Iv Been Up For Almost 24 Hours Anyone Else?,No
640b1216aaf7828a630c6c01,"Apple and others Employ 14 year old ""interns"" at it's factories",No
640b12195739669dd21d0f39,Challenge: Sensible Password Generator,No
640b121baaf7828a630c6c02,"Broke my laptop keyboard, need help.",No
640b121e5739669dd21d0f3a,12 hour duty shift ._.,No
640b121eaaf7828a630c6c03,Issues With My Toshiba... (Windows 7),No
640b1222aaf7828a630c6c04,[HELP] HDD problems!,No
640b12245739669dd21d0f3b,Wife Issues,No
640b1228aaf7828a630c6c05,Windows Vista DVD Burner,No
640b122a5739669dd21d0f3c,Rovarspraket (Robbers Language),No
640b122daaf7828a630c6c06,Buying this laptop for my mom.. Need HF's help!,No
640b1230aaf7828a630c6c07,New Laptop,No
640b1236aaf7828a630c6c08,Need Help On Finding A Good Laptop For College!,No
640b1238aaf7828a630c6c09,Toshiba Satellite L850-1D5,No
640b123c5739669dd21d0f3d,"DiscoBitch's shop/Steams, Usenext's, Socks5, 3000€ a half year tut etc.",No
640b123faaf7828a630c6c0a,Og Gamertags,No
640b1242aaf7828a630c6c0b,Toshiba satalite harman/kardon wifi problem,No
640b12435739669dd21d0f3e,help with splitting arrays c++,No
640b1245aaf7828a630c6c0c,"Crack Screen replacement for Toshiba L855D, help me find?",No
640b12455739669dd21d0f3f,Binary question on C++ (bitwise),No
640b124b5739669dd21d0f40,Can anybody decrypt this?,No
640b124e5739669dd21d0f41,Bit shifting problem,No
640b1259aaf7828a630c6c0d,No Wifi now,No
640b125daaf7828a630c6c0e,Toshiba Keyboard & Mouse now unresponsive (New laptop)),No
640b1269aaf7828a630c6c0f,TOSHIBA SATELLITE A135 LAPTOP - Needs a new OS,No
640b126daaf7828a630c6c10,"Big Sale - Laptops, Beats, Cell Phones, JTAG More!",No
640b1275aaf7828a630c6c11,Why are PC's/Laptops ugly?,No
640b127aaaf7828a630c6c12,Laptop,No
640b1283aaf7828a630c6c13,"Laptop stopped working, need help!",No
640b12955739669dd21d0f42,[Community Poll] Which Pill Would you Choose? [Ultimate Poll],No
640b1296aaf7828a630c6c14,buying a laptop for brother,No
640b12a35739669dd21d0f43,New BTC Debit Card by CoinBase,No
640b12a75739669dd21d0f44,Cities ... or toys? (Tilt-shift videos),No
640b12aa5739669dd21d0f45,Shift Glitch?,No
640b12ae5739669dd21d0f46,What do you think? OSKR - Paradigm Shift [Deep/vaporwave] (2015),No
640b12b15739669dd21d0f47,my left shift isn't working,No
640b12c35739669dd21d0f48,New Preseason Changes Are Coming!,No
640b12c75739669dd21d0f49,Over-slept on a 5pm shift. wtf,No
640b12cb5739669dd21d0f4a,Listview help,No
640b12cd5739669dd21d0f4b,Cannot access Router,No
640b12d05739669dd21d0f4c,The way schools teach calculus is stupid.,No
640b12d25739669dd21d0f4d,How schools teach calculus is stupid,No
640b12d75739669dd21d0f4e,In-App purchases,No
640b12dcaaf7828a630c6c15,Alienware Laptops,No
640b12dc5739669dd21d0f4f,6 Mistakes you make regarding girls,No
640b12e1aaf7828a630c6c16,Which one is a better laptop?,No
640b12e25739669dd21d0f50,Just got my first ever razer naga; Need some help.,No
640b12e85739669dd21d0f51,A list of useful free programs.,No
640b12eb5739669dd21d0f52,Change IP to workplace from home [Help meh <3],No
640b12edaaf7828a630c6c17,Remove Boot Password,No
640b12f0aaf7828a630c6c18,Need help with Toshiba Satellite.,No
640b12f3aaf7828a630c6c19,Laptop for my Budget,No
640b12f45739669dd21d0f53,Anybody here work the graveyard shift?,No
640b12f8aaf7828a630c6c1a,Toshiba Satellite c655 64Bit - $200 USA/CA only,No
640b12ffaaf7828a630c6c1b,laptop,No
640b13075739669dd21d0f54,Lucas Tyson /Quantum/ Zen' - Ebook CPA Shift is FAKE! UID= 1544977,No
640b1307aaf7828a630c6c1c,Need gaming laptop.,No
640b130a5739669dd21d0f55,hotkeys,No
640b130baaf7828a630c6c1d,Hello,No
640b1310aaf7828a630c6c1e,Do I need these?,No
640b1313aaf7828a630c6c1f,Sprint Mobile Broadband Help,No
640b1315aaf7828a630c6c20,Toshiba won't stay on when battery is dead,No
640b131baaf7828a630c6c21,[Help] I think I've been rated !,No
640b131eaaf7828a630c6c22,Looking for a Laptop with a Backlit keyboard,No
640b1321aaf7828a630c6c23,Using Crunchbang and unable to connect Wirelessly,No
640b1325aaf7828a630c6c24,Razer Blade - 10% off!,No
640b1328aaf7828a630c6c25,Infected with trojan/bitcoin miner,No
640b132daaf7828a630c6c26,Laptop keeps freezing when booting up Ubuntu,No
640b132faaf7828a630c6c27,Heelpp !!,No
640b1333aaf7828a630c6c28,Need a new laptop.,No
640b1336aaf7828a630c6c29,Toshiba Laptop Black screen at boot up Problem?,No
640b1339aaf7828a630c6c2a,Laptop HDD,No
640b133eaaf7828a630c6c2b,Toshiba Laptop failing HARD [Please read],No
640b1340aaf7828a630c6c2c,Which computer should I get?,No
640b13455739669dd21d0f56,Origin Games Shop[Over 1500+ Accounts][Almost All Game Types][Price $1 To $6],No
640b1348aaf7828a630c6c2d,webcam light,No
640b134a5739669dd21d0f57,Kalista Tips?,No
640b13505739669dd21d0f58,List of tips to use (Pro Player Tips),No
640b1359aaf7828a630c6c2e,which is the best company for laptops?,No
640b1360aaf7828a630c6c2f,Which of these laptops should I get?,No
640b1377aaf7828a630c6c30,Cheap Electronics For Sale (Must Read),No
640b1394aaf7828a630c6c31,Mac vs. PC,No
640b139aaaf7828a630c6c32,Think I might need a new Hard drive,No
640b139faaf7828a630c6c33,Need Help Finding This Driver,No
640b13a2aaf7828a630c6c34,"[hot]Security camrea dorks , Find and Hack security cameras online[/hot]",No
640b13a6aaf7828a630c6c35,Installing Windows 7 Ult 32bit | Can't find CD/DVD Drivers!,No
640b13a8aaf7828a630c6c36,Suggestions for a $600-$700 laptop,No
640b13acaaf7828a630c6c37,Laptop for Gaming?,No
640b13afaaf7828a630c6c38,[Help] How would i speed up my computer,No
640b13b35739669dd21d0f59,The Java Language.,No
640b13b4aaf7828a630c6c39,Wiping laptop out without software key ...,No
640b13b75739669dd21d0f5a,Help with a ghost client Key bind,No
640b13b9aaf7828a630c6c3a,"Toshiba Laptop Restore Error? "" Please Wait """,No
640b13c5aaf7828a630c6c3b,★★★★★★★Security Cameras Dorks★★★★★★★,No
640b13caaaf7828a630c6c3c,I need a laptop-for gaming! D:,No
640b13cdaaf7828a630c6c3d,~140 Run Commands~,No
640b13d0aaf7828a630c6c3e,Toshiba NB200 12j NetBook overclocking,No
640b13d4aaf7828a630c6c3f,Restore Toshiba laptop,No
640b13d6aaf7828a630c6c40,Selling Toshiba@live.co.uk,No
640b13daaaf7828a630c6c41,i5 and i7 -graphic card,No
640b13dfaaf7828a630c6c42,Need a new gaming laptop!,No
640b13e8aaf7828a630c6c43,Good Laptop Under 800 USD,No
640b13eaaaf7828a630c6c44,"459$ Toshiba 17.3"" Laptop w/ AMD Quad Core A6-3420M Processor, 640GB HDD, 6GB DDR3",No
640b13ecaaf7828a630c6c45,Toshiba Laptop Freezing Problem,No
640b13efaaf7828a630c6c46,Remake J.A.R.V.I.S. from Iron Man,No
640b13f8aaf7828a630c6c47,GAMING COMPUTERS FOR $150 - GAMING KEYBOARDS FOR NEARLY PENNIES - CHECK THIS OUT!,No
640b13fdaaf7828a630c6c48,Got a new laptop! <3,No
640b13fd5739669dd21d0f5b,Who made god?,No
640b1400aaf7828a630c6c49,This is important (not that important but to me yes),No
640b1407aaf7828a630c6c4a,Best Laptop Brand,No
640b140c5739669dd21d0f5c,"[Information] An (actual this time) overview of some 1.8 clients, Pt.1",No
640b1410aaf7828a630c6c4b,Looking for a good PC,No
640b1414aaf7828a630c6c4c,[REQ] Toshiba satellite screen [REQ],No
640b14165739669dd21d0f5d,"Kali Linux on a usb stick, please help",No
640b141aaaf7828a630c6c4d,Gaming computer/Laptops,No
640b141d5739669dd21d0f5e,Sending keystrokes to my email,No
640b1420aaf7828a630c6c4e,"Hello Ya'll, BIOS Password Lock... :(",No
640b14215739669dd21d0f5f,"[C] Heaven Keylogger, built in crypter, 3/34 detected",Yes
640b14295739669dd21d0f60,Undetected - ClockWorks's Hacks - ESP - Trigger Bot,Yes
640b14325739669dd21d0f61,How to Mod on your PS3 OFW. FREE GAMES+MODDED THEMES+AVATARS. Ps3Xport+PeXploit,No
640b14355739669dd21d0f62,Borderlands 2 Shift Codes,No
640b1436aaf7828a630c6c4f,Teenager sells Kidney for iPad 2,No
640b1439aaf7828a630c6c50,Problem with My Computer- Help Please?,No
640b1456aaf7828a630c6c51,Looking for Laptop Help? Ask here!,No
640b1458aaf7828a630c6c52,google dork to get into security camera's,No
640b145baaf7828a630c6c53,New keyboard for laptop,No
640b145daaf7828a630c6c54,Toshiba Satellite C660-2EL Review,No
640b1460aaf7828a630c6c55,Could anyone recommend a laptop?,No
640b1463aaf7828a630c6c56,Toshiba Satellite L755 Hackintoshable?,No
640b146aaaf7828a630c6c57,Toshiba or Alienware?,No
640b146b5739669dd21d0f63,Best Car Modifications?,No
640b146d5739669dd21d0f64,strongest ddos perl script,No
640b14785739669dd21d0f65,I caught you in a lie... [Updatee],No
640b14b05739669dd21d0f66,GTA V PC delayed - 24th March,No
640b14e55739669dd21d0f67,WORKING/LIVING DURING THE NIGHT // NIGHT SHIFT(S),No
640b14feaaf7828a630c6c71,Toshiba Satellite Laptop Under $600 |Refurbished|,No
640b1502aaf7828a630c6c72,Laptop worth the price?,No
640b1506aaf7828a630c6c73,i5 or i7?,No
640b150aaaf7828a630c6c74,[Help Request] Can Mac OS run on Toshiba Satellite L645?,No
640b1510aaf7828a630c6c75,PDM.keylogger in kaspersky HJT log,Yes
640b1515aaf7828a630c6c76,Speech Recognition,No
640b151aaaf7828a630c6c77,"could someone please help me, think im infected (HELP!)",No
640b151daaf7828a630c6c78,Kaspersky has found HEUR.Trojan.win32.generic + PDM.keylogger,Yes
640b1522aaf7828a630c6c79,PDM.keylogger in kaspersky,Yes
640b1525aaf7828a630c6c7a,Is this laptop good?,No
640b1527aaf7828a630c6c7b,[Toshiba Satellite L750D-14R] Am I hackintoshable?,No
640b152eaaf7828a630c6c7c,Minimum Requirements for RATs?,No
640b1532aaf7828a630c6c7d,Computer Advice (Help Please!),No
640b1534aaf7828a630c6c7e,Free Security Camera Dorks,No
640b154caaf7828a630c6c7f,Best Laptop Brand In Your Opinion?,No
640b1559aaf7828a630c6c80,[Propitious] How to factory restore Toshiba Laptops,No
640b155daaf7828a630c6c81,Need Help in window 7 Toshiba (Maplestory),No
640b1560aaf7828a630c6c82,Closed.,No
640b1567aaf7828a630c6c83,Razer Blade or Custom Pc?,No
640b156aaaf7828a630c6c84,Would This Laptop Suit My Needs?,No
640b1573aaf7828a630c6c85,Which laptop?,No
640b15785739669dd21d0f68,Caps lock or Shift?,No
640b1578aaf7828a630c6c86,Driver tool,No
640b1579aaf7828a630c6c87,Toshiba laptop Charger,No
640b157daaf7828a630c6c88,Log Check,No
640b1587aaf7828a630c6c89,MTV Vurnability - Toshiba - Sharp - Garmin :).,No
640b15965739669dd21d0f69,New exhaust for my Evo,No
640b159c5739669dd21d0f6a,Shift al3 mani,No
640b15a05739669dd21d0f6b,Paste in a program with ctrl + v disabled?,No
640b15a75739669dd21d0f6c,Google plans to to do away with the biggest key on the keyboard: The Spacebar,No
640b15bf5739669dd21d0f6d,Which IDE do you like?,No
640b15c55739669dd21d0f6e,[Help} Keylogger cannot tell the diffrence between uk and american,Yes
640b15d45739669dd21d0f6f,SHIFT DESIGNS // HQ GFX SERVICE // THREAD DESIGNS & SIGNATURES,Yes
640b15d65739669dd21d0f70,Bitwise Operations,No
640b15d85739669dd21d0f71,AFI Scanner,No
640b15ec5739669dd21d0f72,Is PHP dying?,No
640b15ee5739669dd21d0f73,Shift+tab = friend list - NOT WORKING?,No
640b15f35739669dd21d0f74,Shift@hotmail.com | OG Email,No
640b16005739669dd21d0f75,"Specialist Keylogger[C++]: 8kb, Supports ALL Languages, No Dependencies, Easy Setup !",Yes
640b16045739669dd21d0f76,Mtn. Dew X Doritos Fan Fic,No
640b16075739669dd21d0f77,"Filtering keys on keyUp event, keylogger",Yes
640b160c5739669dd21d0f78,hacktivist feed the homeless,No
640b160f5739669dd21d0f79,fml.,No
640b16115739669dd21d0f7a,BlazBlue: Contiuum Shift Extended.,No
640b162e5739669dd21d0f7b,[Dynasty] eLSB Steganography + Asymmetric Backdoors in Kleptography & Cryptovirology,Yes
640b16325739669dd21d0f7c,"Getting error while running the program, help",No
640b16365739669dd21d0f7d,OG Shift knob,No
640b163a5739669dd21d0f7e,Evolution and Psychology,No
640b16435739669dd21d0f7f,Can someone help me fix this? [Urgent] [VB.net],No
640b16485739669dd21d0f80,HQ scripts by HQ people,No
640b164b5739669dd21d0f81,C# Sendkeys.Send({SHIFT}); Doesn't Exist,No
640b164f5739669dd21d0f82,Database structure - calendar,No
640b16525739669dd21d0f83,Getting administrator access on my PC?,No
640b16555739669dd21d0f84,is there any vulnerabilities in this?,No
640b165a5739669dd21d0f85,Need help with calendar output,No
640b16685739669dd21d0f86,Dragon's Steam Account Shop!,No
640b166a5739669dd21d0f87,Python Trigger Bot,Yes
640b16805739669dd21d0f88,My rant about terrorism. Not being racist. Just honest.,No
640b16845739669dd21d0f89,Perl Homework Script,No
640b17595739669dd21d0f8a,Phoenix Lounge #27,No
640b175c5739669dd21d0f8b,[REL] PowerPC eBook Created by Bitwise [FREE],No
640b17605739669dd21d0f8c,Free League of Legends AutoHotkey Spam code,Yes
640b17735739669dd21d0f8d,Shift or Caps Lock?,No
640b17875739669dd21d0f8e,Can't send a mail,No
640b178b5739669dd21d0f8f,"Any techniques to ""spice"" up normal landscape?",No
640b17905739669dd21d0f90,laptop keyboard problem,No
640b17945739669dd21d0f91,split objects,No
640b17995739669dd21d0f92,[TUT] WINDOWS 8.1 / 8 ADMIN EXPLOIT! WORKS AT SCHOOL [/TUT],No
640b17b05739669dd21d0f93,★★★FULL★★★Basic Photoshop Keyboard Shortcuts ★★★LIST★★★,No
640b17b55739669dd21d0f94,Sending keys,No
640b17b85739669dd21d0f95,[Win10] New Keyboard Shortcuts,No
640b17c15739669dd21d0f96,JS/jquery problem,No
640b17c95739669dd21d0f97,install-sh script...?,No
640b17cd5739669dd21d0f98,"Small to large car issue, need some help",No
640b17d95739669dd21d0f99,-[Visual Basic]-[*Coding A Keylogger*]-[VS Tuts]-,Yes
640b17ef5739669dd21d0f9a,I need help decoding this!,No
640b17f45739669dd21d0f9b,Ebola =/= Zombies,Yes
640b17fc5739669dd21d0f9c,autoit + Clicker heros? need help,No
640b18015739669dd21d0f9d,PSN Account with Skyrim and shift 2 plus ghost festival pack only 1,No
640b18085739669dd21d0f9e,Retarded keyboards?,No
640b18135739669dd21d0f9f,How can we prove the universe is expanding?,No
640b181e5739669dd21d0fa0,"CryptoJar || FUD Java Crypter || Crypt exe, jar, ect. || Startup, Persistance || $20",No
640b18215739669dd21d0fa1,Most Common Keyboard Shortcuts,No
640b18265739669dd21d0fa2,Few questions regarding to C,No
640b18295739669dd21d0fa3,[R] Decode This?,No
640b182f5739669dd21d0fa4,SetWindowsHookEx() fails. don't have an idea why,No
640b18375739669dd21d0fa5,"Starting new job, morning shift - Any tips?",No
640b183b5739669dd21d0fa6,Resume Help,No
640b183d5739669dd21d0fa7,problems Compiling keylogger,Yes
640b18445739669dd21d0fa8,[Challenge] - Bit Rotation (Easy),No
640b184a5739669dd21d0fa9,"Created something like ceaser cipher, but when decoding on sites...",Yes
640b18555739669dd21d0faa,Paradigm Shift Mass Mailer,No
640b18625739669dd21d0fab,Should I try to get this shift off?,No
640b18675739669dd21d0fac,Can't right click close all?,No
640b186b5739669dd21d0fad,Keyboard hook & determining the right character when shift key is down,No
640b18715739669dd21d0fae,"One shortcut to rule them all, one shortcut to find them.",No
640b18825739669dd21d0faf,Ever stayed awake all night with school/work in the morning?,No
640b18845739669dd21d0fb0,MysqlBreaker,No
640b18875739669dd21d0fb1,"Alright, time to shift my tables.",No
640b18935739669dd21d0fb2,Started night shift (first time ever),No
640b18985739669dd21d0fb3,OMFG I feel so stupid,No
640b18ad5739669dd21d0fb4,[RATE] Signature for SHIFT,Yes
640b18b45739669dd21d0fb5,The very basics of Java,No
640b18bd5739669dd21d0fb6,New signatur//background,Yes
640b18c05739669dd21d0fb7,Quickcast with skillshots,No
640b18c45739669dd21d0fb8,Error 3194 when trying to shift + restore?,No
640b18ee5739669dd21d0fb9,Is this shit really in the bible?,No
640b19045739669dd21d0fba,Sending input to games.,No
640b191e5739669dd21d0fbb,"[TUT] Animated Shine, pictures included",No
640b19255739669dd21d0fbc,[Pro-tips] Make your day easier,No
640b192a5739669dd21d0fbd,how can I get a screenshot of my current application,No
640b192e5739669dd21d0fbe,How to make FTP keylogger in VB6 [Tutorial],Yes
640b19305739669dd21d0fbf,Steam Game Shop by Death Star,No
640b19395739669dd21d0fc0,Why so much hate in an automatic transmission in an 1960's era classic muscle?,No
640b193d5739669dd21d0fc1,Macro ain't working on Razer Naga,No
640b19415739669dd21d0fc2,Best .rule(s) for rule-based cracking?,No
640b19485739669dd21d0fc3,"Steam Gift Store~ Got over 200+ Different, New and Updated Games [Want] Paypal/ Offer",No
640b194d5739669dd21d0fc4,Starting new job tonight. [Night Shift],No
640b19515739669dd21d0fc5,can't navigate menu while pressing shift [BOL],No
640b196d5739669dd21d0fc6,Upgrading 1 L33t To Ub3r!!!!,No
640b1a775739669dd21d0fc7,ALERT: Omnicoin Integration Coming,No
640b1a7b5739669dd21d0fc8,How to see ability radius?,No
640b1a885739669dd21d0fc9,Windows 7 / XP: How to Hack Admin Password from Guest Account,No
640b1a8b5739669dd21d0fca,normal?,No
640b1a8f5739669dd21d0fcb,Keyboard/Mouse Binds,No
640b1a945739669dd21d0fcc,mIRC FLOOD SCRIPT,No
640b1aa45739669dd21d0fcd,Progress of my ISA and CPU Design,No
640b1adc5739669dd21d0fce,[Tut] [Brotherhood] Basics Photoshop Tutorial [Beginners] [Tut],No
640b1aec5739669dd21d0fcf,"~Sell 500+ Different, Updated & New steam copies/games [Steam Store]~ [Want] Paypal",No
640b1af15739669dd21d0fd0,HackThisSite.org | Walkthrough,No
640b1b155739669dd21d0fd1,"Which ""Shift"" key do you prefer?",No
640b1b185739669dd21d0fd2,Perl Challenge - Sort Hashes,No
640b1b28aaf7828a630c6d9d,thoshiba thrive wifi cracking,No
640b1b2aaaf7828a630c6d9e,I'm truely losing it trying to set DC 3.2 up,No
640b1b34aaf7828a630c6d9f,Good Gaming Laptop,No
640b1b395739669dd21d0fd3,Photoshop - The complete guide,No
640b1b39aaf7828a630c6da0,Clicking noise on Toshiba 500gb External,No
640b1b3faaf7828a630c6da1,Webcam spy question,No
640b1b4caaf7828a630c6da2,"Two laptop choices, which should I get?",No
640b1b66aaf7828a630c6da3,Why you guys hate on Mac?,No
640b1b6caaf7828a630c6da4,Opinions On Laptop Brands.,No
640b1b72aaf7828a630c6da5,Best Driver Updater?,No
640b1b875739669dd21d0fd4,[Bored?] Small Programs to Make [READ],No
640b1ba05739669dd21d0fd5,[C/C++] Extract integer value of certain range of bits,No
640b1ba4aaf7828a630c6da6,"◄★★ GalaxyTube - Like, Sub, Flag, Comment, Dislike - UPDATED - 100 FREE ACCOUNTS! ★★►",No
640b1ba55739669dd21d0fd6,Facebook ShortCut Keys,No
640b1ba7aaf7828a630c6da7,Corrupted BIOS on Toshiba laptop,No
640b1ba95739669dd21d0fd7,"~ Selling [Have] Updated, New Games, and OVER! 250+ steamGIFTS [Want] Paypal/ Offer",No
640b1babaaf7828a630c6da8,Toshiba crashes.,No
640b1baeaaf7828a630c6da9,Toshiba Satellite shutting down at increasingly short intervals,No
640b1baf5739669dd21d0fd8,Selling Origing account with BF4 and Need for Speed Shift.,No
640b1bb25739669dd21d0fd9,Xbox N4S SHIFT challenge,No
640b1bba5739669dd21d0fda,Can somebody explain to me why this wouldn't work?,No
640b1bbd5739669dd21d0fdb,How to get lots of Golden Keys in Borderlands 2,No
640b1bc0aaf7828a630c6daa,Toshiba or HP Pavilion |Vote Now|,No
640b1bcbaaf7828a630c6dab,Good Laptop For the Price?,No
640b1bceaaf7828a630c6dac,Laptop CPU upgrade,No
640b1bd15739669dd21d0fdc,Need help with caesar cipher project,Yes
640b1bd55739669dd21d0fdd,DuckyScript (USB RubberDucky),No
640b1bddaaf7828a630c6dad,How to control Security Cameras remotely! [TUT],No
640b1bdf5739669dd21d0fde,[Tutorial] Arguments,No
640b1be1aaf7828a630c6dae,"I'm sorry, but will it run...",No
640b1be25739669dd21d0fdf,LoshombresdePaco STEAM SHOP PayPal,No
640b1be7aaf7828a630c6daf,Can any laptops play Battlefield 3?,No
640b1becaaf7828a630c6db0,No battery in brand new laptop?,No
640b1bf1aaf7828a630c6db1,how would i reformat a laptop?,No
640b1bf6aaf7828a630c6db2,Help me find Funcion key drivers,No
640b1bf9aaf7828a630c6db3,How to see which Laptop version you have?,No
640b1c1aaaf7828a630c6db4,Which Laptop is better?,No
640b1c1daaf7828a630c6db5,Computer fan isn't working.,No
640b1d275739669dd21d0fe0,Complete Keylogging tutorial (writing own keylogger 80-95% UD),Yes
640b1d355739669dd21d0fe1,[Newbie Friendly] Making encoding and decoding text [After Effects to Gif],No
640b1d3c5739669dd21d0fe2,Need help fixing itunes..,No
640b1d425739669dd21d0fe3,Coding help higher hf members,No
640b1d965739669dd21d0fe4,Working Tweaks on IOS 7.X Jailbreak,No
640b1d9c5739669dd21d0fe5,Caesar Cipher Encrypter and Decrypter,Yes
640b1d9f5739669dd21d0fe6,Pressing shift locks mouse pointer!,No
640b1da35739669dd21d0fe7,Right shift >> and >>>,No
